matrix,dataset,backbone,label_budget_per_class,validation_budget_per_class,seed,method,status,reference_method,device,inference_dtype,quantization,batch_size,requested_batch_size,max_inference_batch_size,warmup_repeats,timing_repeats,max_epochs,accuracy,macro_f1,model_size_mb,latency_ms_per_example,throughput_examples_per_second,peak_memory_mb,train_examples,validation_examples,test_examples,train_class_counts,validation_class_counts,test_class_counts,train_index_hash,validation_index_hash,test_index_hash,fine_tune_seconds,failure_reason
formal,rte,distilbert-base-uncased,128,128,3,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5625,0.5615365793980915,255.45206356048584,23.84218359140622,41.942467063312286,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",1fabe3ae715950fa85e7a48767df923b763f3df7b3e681a62fcd168c0ae6e4ec,22c1c2436cc8c29b60b3ed4613d932a95f90eb084160b5485548e577f9f3501c,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,0.8554358710000542,
formal,rte,distilbert-base-uncased,128,128,3,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5390625,0.5342584027135369,132.28924465179443,15.013967532812522,66.60464649430828,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",1fabe3ae715950fa85e7a48767df923b763f3df7b3e681a62fcd168c0ae6e4ec,22c1c2436cc8c29b60b3ed4613d932a95f90eb084160b5485548e577f9f3501c,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,0.8554358710000542,
formal,rte,distilbert-base-uncased,128,128,3,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5625,0.5615365793980915,255.45206356048584,0.5266027046873845,1898.9648004061162,308.39697265625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",1fabe3ae715950fa85e7a48767df923b763f3df7b3e681a62fcd168c0ae6e4ec,22c1c2436cc8c29b60b3ed4613d932a95f90eb084160b5485548e577f9f3501c,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,0.8554358710000542,
formal,rte,distilbert-base-uncased,128,128,3,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5703125,0.5693662833374113,255.45206356048584,0.5638378921874576,1773.559411057696,386.10888671875,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",1fabe3ae715950fa85e7a48767df923b763f3df7b3e681a62fcd168c0ae6e4ec,22c1c2436cc8c29b60b3ed4613d932a95f90eb084160b5485548e577f9f3501c,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,0.8554358710000542,
formal,rte,distilbert-base-uncased,128,128,4,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.50390625,0.502197179648145,255.45206356048584,23.378812635156265,42.77377194495472,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",dcf10b637ab83c76a00cdcdabfe636a392c9baaff72fd437d1c1e035f90c7939,34a07746e241f65fba41fecd4311c7633f8b496f90275c008bbb9e8e6c0b33a8,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,0.8545063869999012,
formal,rte,distilbert-base-uncased,128,128,4,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.515625,0.5148847729078795,132.28924465179443,14.585362853906325,68.56188701072836,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",dcf10b637ab83c76a00cdcdabfe636a392c9baaff72fd437d1c1e035f90c7939,34a07746e241f65fba41fecd4311c7633f8b496f90275c008bbb9e8e6c0b33a8,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,0.8545063869999012,
formal,rte,distilbert-base-uncased,128,128,4,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.50390625,0.502197179648145,255.45206356048584,0.5277758953125655,1894.7436002316258,308.39697265625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",dcf10b637ab83c76a00cdcdabfe636a392c9baaff72fd437d1c1e035f90c7939,34a07746e241f65fba41fecd4311c7633f8b496f90275c008bbb9e8e6c0b33a8,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,0.8545063869999012,
formal,rte,distilbert-base-uncased,128,128,4,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5078125,0.5058823529411764,255.45206356048584,0.5705038671875329,1752.8364968493465,386.10888671875,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",dcf10b637ab83c76a00cdcdabfe636a392c9baaff72fd437d1c1e035f90c7939,34a07746e241f65fba41fecd4311c7633f8b496f90275c008bbb9e8e6c0b33a8,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,0.8545063869999012,
formal,rte,distilbert-base-uncased,128,128,5,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.55078125,0.5506098212513928,255.45206356048584,23.524362706250024,42.50912181924134,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",de905e36c0436921c77c71076c7f2fa98d8292406b685ab906375c324b58ee9e,70d31efbe4d8c1eb98ca0fe72d15e81bbe2482afc947eaa23d770bd4eaec23dc,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,0.8654071790001581,
formal,rte,distilbert-base-uncased,128,128,5,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5234375,0.5227092120545265,132.28924465179443,14.702534277343737,68.01548502702535,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",de905e36c0436921c77c71076c7f2fa98d8292406b685ab906375c324b58ee9e,70d31efbe4d8c1eb98ca0fe72d15e81bbe2482afc947eaa23d770bd4eaec23dc,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,0.8654071790001581,
formal,rte,distilbert-base-uncased,128,128,5,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.55078125,0.5506098212513928,255.45206356048584,0.5354507039061929,1867.5855549443686,308.39697265625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",de905e36c0436921c77c71076c7f2fa98d8292406b685ab906375c324b58ee9e,70d31efbe4d8c1eb98ca0fe72d15e81bbe2482afc947eaa23d770bd4eaec23dc,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,0.8654071790001581,
formal,rte,distilbert-base-uncased,128,128,5,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.546875,0.5466259541984733,255.45206356048584,0.571467507031187,1749.8807678411479,386.10888671875,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",de905e36c0436921c77c71076c7f2fa98d8292406b685ab906375c324b58ee9e,70d31efbe4d8c1eb98ca0fe72d15e81bbe2482afc947eaa23d770bd4eaec23dc,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,0.8654071790001581,
formal,rte,distilbert-base-uncased,256,256,1,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5390625,0.5389499389499389,255.45206356048584,23.428595193749935,42.68288353314375,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",3b40ce332ba5a7192ab5e879f3b9049914e809249007713e8f9f52f8e0c23fdf,359f9684ace46fd8c8ae7d5e090d6ec9b70e08ecfae121dbda5ab51c85fe3971,3b414f97ff96c2b4313dfba37e9c4a4698c4651a6b50057909da1992d450905b,1.7091675909998685,
formal,rte,distilbert-base-uncased,256,256,1,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5390625,0.5307859583721652,132.28924465179443,14.916586220312489,67.03946769256504,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",3b40ce332ba5a7192ab5e879f3b9049914e809249007713e8f9f52f8e0c23fdf,359f9684ace46fd8c8ae7d5e090d6ec9b70e08ecfae121dbda5ab51c85fe3971,3b414f97ff96c2b4313dfba37e9c4a4698c4651a6b50057909da1992d450905b,1.7091675909998685,
formal,rte,distilbert-base-uncased,256,256,1,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5390625,0.5389499389499389,255.45206356048584,0.571128214843597,1750.9203257868273,308.39697265625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",3b40ce332ba5a7192ab5e879f3b9049914e809249007713e8f9f52f8e0c23fdf,359f9684ace46fd8c8ae7d5e090d6ec9b70e08ecfae121dbda5ab51c85fe3971,3b414f97ff96c2b4313dfba37e9c4a4698c4651a6b50057909da1992d450905b,1.7091675909998685,
formal,rte,distilbert-base-uncased,256,256,1,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5390625,0.5389499389499389,255.45206356048584,0.5972967531251427,1674.2096700975785,386.10888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",3b40ce332ba5a7192ab5e879f3b9049914e809249007713e8f9f52f8e0c23fdf,359f9684ace46fd8c8ae7d5e090d6ec9b70e08ecfae121dbda5ab51c85fe3971,3b414f97ff96c2b4313dfba37e9c4a4698c4651a6b50057909da1992d450905b,1.7091675909998685,
formal,rte,distilbert-base-uncased,256,256,2,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.54296875,0.5417871403001515,255.45206356048584,23.727301795312528,42.14554223765789,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",fe706371e90e51e67f00169a8095c8518982393e2125222fff5cffdaa49030c3,6ca1734daf9b2f23cb1ebde27c0b0a11841a514bdda8c82f2389498e4c3c915c,d553ccc02ee5510663c131f1e0d85fececd81507280777f3181c0bb2b4701d0b,1.7769555390000278,
formal,rte,distilbert-base-uncased,256,256,2,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5390625,0.5326443468036388,132.28924465179443,14.966281852343677,66.8168627228815,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",fe706371e90e51e67f00169a8095c8518982393e2125222fff5cffdaa49030c3,6ca1734daf9b2f23cb1ebde27c0b0a11841a514bdda8c82f2389498e4c3c915c,d553ccc02ee5510663c131f1e0d85fececd81507280777f3181c0bb2b4701d0b,1.7769555390000278,
formal,rte,distilbert-base-uncased,256,256,2,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.54296875,0.5417871403001515,255.45206356048584,0.5358466906251635,1866.2054231095772,308.39697265625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",fe706371e90e51e67f00169a8095c8518982393e2125222fff5cffdaa49030c3,6ca1734daf9b2f23cb1ebde27c0b0a11841a514bdda8c82f2389498e4c3c915c,d553ccc02ee5510663c131f1e0d85fececd81507280777f3181c0bb2b4701d0b,1.7769555390000278,
formal,rte,distilbert-base-uncased,256,256,2,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.54296875,0.5417871403001515,255.45206356048584,0.5656371453124365,1767.9178397091266,386.10888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",fe706371e90e51e67f00169a8095c8518982393e2125222fff5cffdaa49030c3,6ca1734daf9b2f23cb1ebde27c0b0a11841a514bdda8c82f2389498e4c3c915c,d553ccc02ee5510663c131f1e0d85fececd81507280777f3181c0bb2b4701d0b,1.7769555390000278,
formal,rte,distilbert-base-uncased,256,256,3,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5546875,0.5398297067171239,255.45206356048584,23.485610079687547,42.57926434982795,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",c4853441fae6deba6afd540ff0d8fdd45a0455df76f19814a56367132c15c833,33ec27d269136c521882fa7e78bc8f1c43d15a51d01d67f99baa5bda041522a5,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,1.7120961690000058,
formal,rte,distilbert-base-uncased,256,256,3,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.52734375,0.5264694641901704,132.28924465179443,14.982173052343839,66.74599182016244,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",c4853441fae6deba6afd540ff0d8fdd45a0455df76f19814a56367132c15c833,33ec27d269136c521882fa7e78bc8f1c43d15a51d01d67f99baa5bda041522a5,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,1.7120961690000058,
formal,rte,distilbert-base-uncased,256,256,3,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5546875,0.5398297067171239,255.45206356048584,0.5323309351561889,1878.5306920150983,308.39697265625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",c4853441fae6deba6afd540ff0d8fdd45a0455df76f19814a56367132c15c833,33ec27d269136c521882fa7e78bc8f1c43d15a51d01d67f99baa5bda041522a5,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,1.7120961690000058,
formal,rte,distilbert-base-uncased,256,256,3,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5546875,0.5398297067171239,255.45206356048584,0.5652446867186356,1769.1453338645438,386.10888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",c4853441fae6deba6afd540ff0d8fdd45a0455df76f19814a56367132c15c833,33ec27d269136c521882fa7e78bc8f1c43d15a51d01d67f99baa5bda041522a5,3771cdb7f17da7fa4cadde788a2aa984aca31850931f0868df566395bb9571a0,1.7120961690000058,
formal,rte,distilbert-base-uncased,256,256,4,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.51953125,0.5141265604024257,255.45206356048584,23.57444893281251,42.41880702492827,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",972f85b7d03c5349c95c25bde4ff79aeacfe207ad7ac0881b7aa436717f70c9b,dd3a7c83b54ce3356081902da9fc6cd58e9e5444174317ec9061eef7c9b8da18,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,1.7186435329999767,
formal,rte,distilbert-base-uncased,256,256,4,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5078125,0.5026827012025902,132.28924465179443,14.5782723882812,68.5952336028413,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",972f85b7d03c5349c95c25bde4ff79aeacfe207ad7ac0881b7aa436717f70c9b,dd3a7c83b54ce3356081902da9fc6cd58e9e5444174317ec9061eef7c9b8da18,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,1.7186435329999767,
formal,rte,distilbert-base-uncased,256,256,4,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.51953125,0.5141265604024257,255.45206356048584,0.5303390718749412,1885.586133536488,308.39697265625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",972f85b7d03c5349c95c25bde4ff79aeacfe207ad7ac0881b7aa436717f70c9b,dd3a7c83b54ce3356081902da9fc6cd58e9e5444174317ec9061eef7c9b8da18,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,1.7186435329999767,
formal,rte,distilbert-base-uncased,256,256,4,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.51953125,0.5141265604024257,255.45206356048584,0.564281518749965,1772.1650750059443,386.10888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",972f85b7d03c5349c95c25bde4ff79aeacfe207ad7ac0881b7aa436717f70c9b,dd3a7c83b54ce3356081902da9fc6cd58e9e5444174317ec9061eef7c9b8da18,f9379a1972ce4c0cd0630f64593550cd9738c2237e7c1770627c631eb5736a9a,1.7186435329999767,
formal,rte,distilbert-base-uncased,256,256,5,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.50390625,0.49986924485055456,255.45206356048584,23.13613885078123,43.22242386465594,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",974d34d4181522f5aed7c00e80e30690f3cbd6b02b190a313736211e6cda85aa,2fa744f91dadb8cba8e9265850938ffc4b4d8b5a3f61eeb50b40002d1fa1ba06,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,1.693423251000013,
formal,rte,distilbert-base-uncased,256,256,5,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.515625,0.5145583557621727,132.28924465179443,14.881591077343792,67.19711587307569,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",974d34d4181522f5aed7c00e80e30690f3cbd6b02b190a313736211e6cda85aa,2fa744f91dadb8cba8e9265850938ffc4b4d8b5a3f61eeb50b40002d1fa1ba06,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,1.693423251000013,
formal,rte,distilbert-base-uncased,256,256,5,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.50390625,0.49986924485055456,255.45206356048584,0.5286312906250146,1891.6776546043536,308.39697265625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",974d34d4181522f5aed7c00e80e30690f3cbd6b02b190a313736211e6cda85aa,2fa744f91dadb8cba8e9265850938ffc4b4d8b5a3f61eeb50b40002d1fa1ba06,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,1.693423251000013,
formal,rte,distilbert-base-uncased,256,256,5,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.50390625,0.49986924485055456,255.45206356048584,0.5606535585938488,1783.632663472354,386.10888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",974d34d4181522f5aed7c00e80e30690f3cbd6b02b190a313736211e6cda85aa,2fa744f91dadb8cba8e9265850938ffc4b4d8b5a3f61eeb50b40002d1fa1ba06,67828c93b9c81369eafccbe11a62edacef310753a7278a3b41c81ab41105204c,1.693423251000013,
formal,cola,distilbert-base-uncased,64,64,1,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.51171875,0.4946863107363368,255.45206356048584,5.795464442187459,172.54872495129254,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12b352b8b06621426077b631d59d86efcd6b1257419484dc7713b3accebcd73c,f58713bc7a06aa7dbd353ccff087ac9289faa604916605172533aeb9525cebfa,7cb6540edb387dd3481d4b27ee1d7fb77ed826955e50e0f31def6ce0488f18e5,0.30200106200004484,
formal,cola,distilbert-base-uncased,64,64,1,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.4921875,0.4841269841269842,132.28924465179443,3.498627402343679,285.8263784620548,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12b352b8b06621426077b631d59d86efcd6b1257419484dc7713b3accebcd73c,f58713bc7a06aa7dbd353ccff087ac9289faa604916605172533aeb9525cebfa,7cb6540edb387dd3481d4b27ee1d7fb77ed826955e50e0f31def6ce0488f18e5,0.30200106200004484,
formal,cola,distilbert-base-uncased,64,64,1,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.51171875,0.4946863107363368,255.45206356048584,0.4722735179687021,2117.4170516718887,282.73779296875,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12b352b8b06621426077b631d59d86efcd6b1257419484dc7713b3accebcd73c,f58713bc7a06aa7dbd353ccff087ac9289faa604916605172533aeb9525cebfa,7cb6540edb387dd3481d4b27ee1d7fb77ed826955e50e0f31def6ce0488f18e5,0.30200106200004484,
formal,cola,distilbert-base-uncased,64,64,1,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.51171875,0.4946863107363368,255.45206356048584,0.5796712976563256,1725.1156026581084,369.70556640625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12b352b8b06621426077b631d59d86efcd6b1257419484dc7713b3accebcd73c,f58713bc7a06aa7dbd353ccff087ac9289faa604916605172533aeb9525cebfa,7cb6540edb387dd3481d4b27ee1d7fb77ed826955e50e0f31def6ce0488f18e5,0.30200106200004484,
formal,cola,distilbert-base-uncased,64,64,2,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5078125,0.48663101604278075,255.45206356048584,6.413549289062459,155.91990564497266,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",8af18db1705bb70e4da78112087a7b514160002ccfcc0dca809b154f2a70b793,90963ef289ff7412e8a707e00a6ddd76ad471c27501bbdf56783c3af13b47bae,02ac1f565d927124661a2001a47ea17e248cea231a907751729abe0e7ca03956,0.3094891230000485,
formal,cola,distilbert-base-uncased,64,64,2,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5546875,0.5524750046003803,132.28924465179443,4.007138251562559,249.55465402524013,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",8af18db1705bb70e4da78112087a7b514160002ccfcc0dca809b154f2a70b793,90963ef289ff7412e8a707e00a6ddd76ad471c27501bbdf56783c3af13b47bae,02ac1f565d927124661a2001a47ea17e248cea231a907751729abe0e7ca03956,0.3094891230000485,
formal,cola,distilbert-base-uncased,64,64,2,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5078125,0.48663101604278075,255.45206356048584,0.46108447421886467,2168.7999833308772,283.7724609375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",8af18db1705bb70e4da78112087a7b514160002ccfcc0dca809b154f2a70b793,90963ef289ff7412e8a707e00a6ddd76ad471c27501bbdf56783c3af13b47bae,02ac1f565d927124661a2001a47ea17e248cea231a907751729abe0e7ca03956,0.3094891230000485,
formal,cola,distilbert-base-uncased,64,64,2,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5078125,0.4882924043403769,255.45206356048584,0.582011164843621,1718.1800975737076,370.2255859375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",8af18db1705bb70e4da78112087a7b514160002ccfcc0dca809b154f2a70b793,90963ef289ff7412e8a707e00a6ddd76ad471c27501bbdf56783c3af13b47bae,02ac1f565d927124661a2001a47ea17e248cea231a907751729abe0e7ca03956,0.3094891230000485,
formal,cola,distilbert-base-uncased,64,64,3,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.55859375,0.557777268210655,255.45206356048584,6.3761589242187,156.8342338836127,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",b61dbb092fab7a1993db634e2a2ec5a7b2ab4a38e34ae8532bcd098106a5fbe1,9669cc29945d46b903df1930338df9feaa0010d656d1226130fc552925fe988f,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,0.3169110989999808,
formal,cola,distilbert-base-uncased,64,64,3,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.53125,0.5298438934802572,132.28924465179443,4.135276656250042,241.82178923593992,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",b61dbb092fab7a1993db634e2a2ec5a7b2ab4a38e34ae8532bcd098106a5fbe1,9669cc29945d46b903df1930338df9feaa0010d656d1226130fc552925fe988f,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,0.3169110989999808,
formal,cola,distilbert-base-uncased,64,64,3,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.55859375,0.557777268210655,255.45206356048584,0.6071088570314132,1647.1510642913545,283.7724609375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",b61dbb092fab7a1993db634e2a2ec5a7b2ab4a38e34ae8532bcd098106a5fbe1,9669cc29945d46b903df1930338df9feaa0010d656d1226130fc552925fe988f,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,0.3169110989999808,
formal,cola,distilbert-base-uncased,64,64,3,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5625,0.5618314077877621,255.45206356048584,0.5876961820311166,1701.5594631633207,370.2255859375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",b61dbb092fab7a1993db634e2a2ec5a7b2ab4a38e34ae8532bcd098106a5fbe1,9669cc29945d46b903df1930338df9feaa0010d656d1226130fc552925fe988f,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,0.3169110989999808,
formal,cola,distilbert-base-uncased,64,64,4,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.578125,0.5737280296022202,255.45206356048584,6.695088928906223,149.36321393469078,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",a920fac5d9ae5406c86338b03bc23c2ddd37f06923d2d26e53fda13983ea5c43,06c239fd2a65b1547ac8752ea38fff643501c76816702e8e216b64af7afb11b3,587fc2aeae74fa789489abced261c22aab81d7498388b9831b9efa02ea7523b8,0.4075061319999804,
formal,cola,distilbert-base-uncased,64,64,4,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5390625,0.5389499389499389,132.28924465179443,4.262540857812525,234.6018568167311,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",a920fac5d9ae5406c86338b03bc23c2ddd37f06923d2d26e53fda13983ea5c43,06c239fd2a65b1547ac8752ea38fff643501c76816702e8e216b64af7afb11b3,587fc2aeae74fa789489abced261c22aab81d7498388b9831b9efa02ea7523b8,0.4075061319999804,
